source_build,target_build,opcode,direction,seen,n,ok_exact,under_read,over_read,threw,consumed_p50,consumed_p90,home_n,home_over_read,home_p50,over_sigs,home_over_sigs,ks_vs_home,script_sha,env_sha,quality,state,reason,invariants,rule_version,sampling
12,2546,0x001F,IN,314,314,1,313,0,0,62,62,1184,0,100,-,-,0.997,e9ab09106d52,d7b7fc65329f,PARTIAL,reject,consumed KS=0.997 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0020,OUT,10666,1500,1478,17,5,0,100,100,1500,0,100,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Field]:5,-,0.012,6d8b0777422d,d7b7fc65329f,USEFUL,reject,over_read=5; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,2546,0x0020,OUT,10666,1500,597,903,0,0,89,100,219,0,89,-,-,0.110,9259122a6ee0,e531069fb1f2,PARTIAL,accept,,insufficient-fields,3.1.0-quarantine,reservoir;n=1500;seed=1
2512,2546,0x0020,OUT,10666,1500,1478,17,5,0,100,100,1500,0,100,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Field]:5,-,0.047,6d8b0777422d,6cdba8ccbaff,USEFUL,reject,over_read=5; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0021,IN,11617,1500,126,1251,123,0,17,100,1500,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [slot:Int16]:79|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:26|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:10|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:6|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EnchantExp:Int32]:2,-,0.853,4a34cc581cd5,d7b7fc65329f,STUB,reject,over_read=123; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2511,2546,0x0021,IN,11617,1500,13,1456,27,4,17,20,906,16,0,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [size:Int16]:13|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:8|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:4|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [BoundToCharId:Int64]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [PairedCharacterId:Int64]:1,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:6|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [BoundToName:Field]:5|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [BoundToCharId:Int64]:3|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [unlocked socket:Boolean]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:1,0.316,1b1236b38a15,e531069fb1f2,STUB,reject,over_read=27; NEW failure mode vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2525,2546,0x0021,IN,11617,1500,40,1456,0,4,17,20,217,1,17,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:1,0.202,cfbd884737a3,e531069fb1f2,STUB,reject,home decoder over-reads (1/217),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2529,2546,0x0021,IN,11617,1500,40,1456,0,4,17,20,765,0,17,-,-,0.226,cfbd884737a3,e531069fb1f2,STUB,reject,consumed KS=0.226 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,2546,0x0021,IN,11617,1500,40,1456,0,4,17,20,1500,0,0,-,-,0.462,cfbd884737a3,750b3e3c91cc,STUB,reject,consumed KS=0.462 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2546,0x0021,IN,11617,1500,40,1456,0,4,17,20,396,0,0,-,-,0.460,cfbd884737a3,750b3e3c91cc,STUB,reject,consumed KS=0.460 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0021,OUT,52,52,52,0,0,0,100,100,1500,0,100,-,-,0.000,09b896927b5b,d7b7fc65329f,USEFUL,insufficient,n=52 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0022,IN,26,26,19,0,7,0,100,100,93,0,100,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:3|NegativeLength: ReadBytes: negative length -# at offset #/# @  [BoundToName:Field]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Instrument:Int32]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int32]:1,-,0.115,5838e639af3b,d7b7fc65329f,USEFUL,reject,over_read=7; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0022,OUT,313,313,313,0,0,0,100,100,1500,0,100,-,-,0.000,a422af65b674,d7b7fc65329f,USEFUL,accept,,insufficient-fields,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0023,IN,8139,1500,326,0,1174,0,100,100,1500,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EnchantCharges:Int32]:1168|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:6,-,0.000,c5e823fa4439,d7b7fc65329f,USEFUL,reject,over_read=1174; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2546,0x0023,IN,8139,1500,93,1407,0,0,17,20,1500,0,16,-,-,0.804,ebb2ab2949d5,e531069fb1f2,STUB,reject,consumed KS=0.804 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,2546,0x0023,IN,8139,1500,117,1383,0,0,11,20,1500,0,11,-,-,0.079,89c9b48525c2,e531069fb1f2,STUB,accept,,pass,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0024,IN,65583,1500,1500,0,0,0,100,100,1500,0,100,-,-,0.000,6954142e10b2,d7b7fc65329f,USEFUL,accept,,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,2546,0x0024,IN,65583,1500,1499,1,0,0,100,100,1500,0,100,-,-,0.013,a88fbaa9b811,e531069fb1f2,USEFUL,accept,,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,2546,0x0024,IN,65583,1500,1499,1,0,0,100,100,1500,0,100,-,-,0.011,a88fbaa9b811,e531069fb1f2,USEFUL,accept,,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0025,IN,159,159,0,0,159,0,8,8,143,0,100,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [EquipSlot:Field]:159,-,1.000,2d2f793349e2,d7b7fc65329f,STUB,reject,over_read=159; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0025,OUT,14,14,14,0,0,0,100,100,64,0,100,-,-,0.000,2c0e79cf36dd,d7b7fc65329f,USEFUL,insufficient,n=14 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,2546,0x0025,OUT,14,14,9,5,0,0,100,100,4,0,100,-,-,0.107,035035c631af,e531069fb1f2,USEFUL,insufficient,n=14 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0026,IN,165,165,165,0,0,0,100,100,128,0,100,-,-,0.000,f23617894301,d7b7fc65329f,USEFUL,insufficient,n=165 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0026,OUT,159,159,159,0,0,0,100,100,1500,0,100,-,-,0.000,a1157fbdd8b0,d7b7fc65329f,USEFUL,insufficient,n=159 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0027,OUT,1,1,1,0,0,0,100,100,14,0,100,-,-,0.000,6159ee3ccd36,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0029,OUT,84,84,81,3,0,0,100,100,1500,14,100,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [QuestId:Int32]:14,0.012,abd8135d5662,d7b7fc65329f,USEFUL,reject,home decoder over-reads (14/1500),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x002B,IN,1655,1500,0,49,1451,0,99,99,1500,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:741|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Rarity:Int32]:697|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:8|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EnchantCharges:Int32]:2|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Enchants:Int32]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:1,-,0.993,edb1f3c0db05,d7b7fc65329f,USEFUL,reject,over_read=1451; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2530,2546,0x002B,IN,1655,1500,746,0,754,0,100,100,3,3,99,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EnchantCharges:Int32]:730|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:22|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:2,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:3,0.661,3c9bd7749e3a,6fcac0922e9d,USEFUL,reject,over_read=754; NEW failure mode vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2531,2546,0x002B,IN,1655,1500,746,0,754,0,100,100,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [EnchantCharges:Int32]:730|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:22|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [StatType:Int16]:2,-,-,3c9bd7749e3a,6fcac0922e9d,USEFUL,reject,over_read=754; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x002B,OUT,10,10,10,0,0,0,100,100,52,0,100,-,-,0.000,59fb77f0cc77,d7b7fc65329f,USEFUL,insufficient,n=10 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x002C,IN,1634,1500,1500,0,0,0,100,100,1500,0,100,-,-,0.000,36248f6b1c12,d7b7fc65329f,USEFUL,accept,,insufficient-fields,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x002C,OUT,1,1,1,0,0,0,100,100,7,0,100,-,-,0.000,5240b22c7fb7,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x002D,IN,1548,1500,708,792,0,0,69,100,1500,0,100,-,-,0.085,edf07db7f802,d7b7fc65329f,PARTIAL,accept,,insufficient-fields,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x002D,OUT,1,1,1,0,0,0,100,100,37,0,100,-,-,0.000,9c720465aedb,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x002E,IN,106785,1500,0,1500,0,0,26,42,-,-,-,-,-,-,eaec41421ddf,d7b7fc65329f,STUB,insufficient,no home evidence (source has no sniffs),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2521,2546,0x002E,IN,106785,1500,99,1271,130,0,19,100,1028,45,32,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [# bonus:Int32]:130,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [# bonus:Int32]:45,0.344,7b2a027d574a,e531069fb1f2,STUB,reject,over_read=130; same defect as home (signatures matched),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2528,2546,0x002E,IN,106785,1500,1483,15,2,0,100,100,19,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Health:Int64]:2,-,0.011,76f3b6c66124,c7184ede6835,USEFUL,reject,over_read=2; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x002E,OUT,2,2,0,2,0,0,4,25,595,0,100,-,-,1.000,04a9ceb638d2,d7b7fc65329f,STUB,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x002F,IN,1247,1247,0,0,1247,0,100,100,1500,3,100,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [count:Byte]:1247,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Health:Int64]:3,0.005,76f3b6c66124,d7b7fc65329f,USEFUL,reject,over_read=1247; NEW failure mode vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x002F,OUT,31,31,30,1,0,0,100,100,48,0,17,-,-,0.697,46125951e709,d7b7fc65329f,USEFUL,insufficient,n=31 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0031,OUT,22,22,0,22,0,0,10,10,1019,0,100,-,-,1.000,340b3e960960,d7b7fc65329f,STUB,insufficient,n=22 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0033,IN,418,418,0,418,0,0,33,33,-,-,-,-,-,-,22044483be09,d7b7fc65329f,STUB,insufficient,no home evidence (source has no sniffs),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0034,IN,13,13,0,0,13,0,80,80,1332,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ServerTick:Int32]:13,-,1.000,7a04c6c116f4,d7b7fc65329f,PARTIAL,reject,over_read=13; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0034,OUT,324,324,324,0,0,0,100,100,1500,0,100,-,-,0.000,415ab669796a,d7b7fc65329f,USEFUL,accept,,insufficient-fields,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0035,IN,314,314,0,0,314,0,100,100,55,0,100,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [revival:Byte]:314,-,0.000,30b78ecbae74,d7b7fc65329f,USEFUL,reject,over_read=314; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0035,OUT,4,4,0,0,4,0,94,100,1500,0,100,NegativeLength: ReadBytes: negative length -# at offset #/# @  [AnimationString?:Field]:2|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:2,-,0.500,f9fb282d1fce,d7b7fc65329f,USEFUL,reject,over_read=4; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0036,IN,369,369,0,369,0,0,80,80,1185,0,100,-,-,1.000,f08404c32c83,d7b7fc65329f,PARTIAL,reject,consumed KS=1.000 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0036,OUT,3,3,3,0,0,0,100,100,4,0,100,-,-,0.000,5695f874ac21,d7b7fc65329f,USEFUL,insufficient,n=3 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0037,IN,1672,1500,0,1500,0,0,16,56,1220,0,100,-,-,1.000,a1a863eca040,d7b7fc65329f,STUB,reject,consumed KS=1.000 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0037,OUT,11,11,11,0,0,0,100,100,101,0,100,-,-,0.010,80bddd710eaf,d7b7fc65329f,USEFUL,insufficient,n=11 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,2546,0x0037,OUT,11,11,2,9,0,0,20,100,168,0,33,-,-,0.489,870c540d7a34,e531069fb1f2,STUB,insufficient,n=11 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0038,IN,42,42,0,42,0,0,12,12,1500,0,100,-,-,1.000,926dfadc320c,d7b7fc65329f,STUB,insufficient,n=42 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2511,2546,0x0038,OUT,245,245,0,245,0,0,20,20,13,0,20,-,-,0.077,233ca8b24924,e531069fb1f2,STUB,insufficient,n=245 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2546,0x0038,OUT,245,245,245,0,0,0,100,100,4,0,100,-,-,0.000,2b2c0218507d,750b3e3c91cc,USEFUL,insufficient,n=245 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0039,IN,961,961,0,961,0,0,67,67,78,0,100,-,-,1.000,5311415ccb96,d7b7fc65329f,PARTIAL,reject,consumed KS=1.000 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0039,OUT,219,219,219,0,0,0,100,100,1232,0,100,-,-,0.015,fa826d0529c4,d7b7fc65329f,USEFUL,insufficient,n=219 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x003B,IN,1,1,0,0,1,0,80,80,20,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [GameMerets#:Int64]:1,-,1.000,2ca2e3633de0,d7b7fc65329f,PARTIAL,reject,over_read=1; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x003C,IN,16532,1500,0,1500,0,0,44,44,1,0,86,-,-,1.000,bdff9e80dd3d,d7b7fc65329f,STUB,reject,consumed KS=1.000 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2506,2546,0x003C,IN,16532,1500,0,1500,0,0,70,70,104,0,70,-,-,0.000,9fedcc7a8d51,e531069fb1f2,PARTIAL,accept,,insufficient-fields,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,2546,0x003C,IN,16532,1500,1500,0,0,0,100,100,117,0,100,-,-,0.000,b0f82de3a675,e531069fb1f2,USEFUL,accept,,insufficient-fields,3.1.0-quarantine,reservoir;n=1500;seed=1
2512,2546,0x003C,IN,16532,1500,1500,0,0,0,100,100,1500,0,100,-,-,0.000,3d8a1c2c7f1d,6cdba8ccbaff,USEFUL,accept,,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
2520,2546,0x003C,IN,16532,1500,1500,0,0,0,100,100,3,0,100,-,-,0.000,efc20881e461,e531069fb1f2,USEFUL,accept,,insufficient-fields,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x003D,IN,69342,1500,0,146,1354,0,90,100,1500,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [SkillId:Int32]:607|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Boolean]:322|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Y:Int16]:244|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [X:Single]:58|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Z:Single]:51|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Y:Single]:25|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Unknown:Field]:22|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Field]:15|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [MotionPoint:Byte]:10,-,0.773,3d8a1c2c7f1d,d7b7fc65329f,USEFUL,reject,over_read=1354; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2512,2546,0x003D,IN,69342,1500,1339,152,9,0,100,100,1500,21,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ServerTick:Int32]:9,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ServerTick:Int32]:21,0.095,c9190e0584ce,6cdba8ccbaff,USEFUL,reject,over_read=9; same defect as home (signatures matched),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2520,2546,0x003D,IN,69342,1500,778,695,27,0,100,100,380,0,4,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [hit or miss?:Byte]:27,-,0.528,6d2842810633,e531069fb1f2,USEFUL,reject,over_read=27; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x003E,IN,168,168,0,168,0,0,1,1,1500,0,100,-,-,1.000,c9190e0584ce,d7b7fc65329f,STUB,insufficient,n=168 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x003F,IN,819,819,0,0,819,0,100,100,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [SkillId:Int32]:819,-,-,a0daf008e688,d7b7fc65329f,USEFUL,reject,over_read=819; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0040,IN,19,19,0,19,0,0,50,50,1500,0,100,-,-,1.000,7f7780a98075,d7b7fc65329f,PARTIAL,insufficient,n=19 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0041,IN,603,603,0,603,0,0,97,97,55,0,100,-,-,1.000,bc2f0b57e663,d7b7fc65329f,USEFUL,reject,consumed KS=1.000 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0041,OUT,2561,1500,0,694,806,0,88,88,1500,558,90,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UUID:Field]:732|NegativeLength: ReadBytes: negative length -# at offset #/# @  [UUID:Field]:63|NegativeLength: ReadBytes: negative length -# at offset #/# @  [ItemName:Field]:6|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [ItemName:Field]:4|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [CreationTime:Int64]:558,0.498,ebf42361a495,d7b7fc65329f,PARTIAL,reject,over_read=806; NEW failure mode vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0042,IN,68,68,0,68,0,0,6,6,1500,0,72,-,-,1.000,f37650cf93c4,d7b7fc65329f,STUB,insufficient,n=68 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0044,IN,490,490,0,490,0,0,0,0,-,-,-,-,-,-,56c27594b361,d7b7fc65329f,STUB,insufficient,no home evidence (source has no sniffs),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0045,IN,891,891,0,44,847,0,98,98,1500,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [JobRank:Int16]:535|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @ Unknown [JobRankCount:Int32]:296|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Source:Int32]:16,-,1.000,a62be8d74bfb,d7b7fc65329f,USEFUL,reject,over_read=847; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0047,IN,26151,1500,0,0,1500,0,8,23,5,0,100,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [message:Field]:880|NegativeLength: ReadBytes: negative length -# at offset #/# @  [message:Field]:620,-,1.000,81f55670735d,d7b7fc65329f,STUB,reject,over_read=1500; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0048,IN,2798,1500,0,1356,144,0,48,48,1500,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [OwnerObjectId:Int32]:99|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [BuffObjectId:Int32]:45,-,0.970,fd0b3d10ab00,d7b7fc65329f,STUB,reject,over_read=144; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2504,2546,0x0048,IN,2798,1500,1356,144,0,0,100,100,43,0,100,-,-,0.253,905e79e74b5a,e531069fb1f2,USEFUL,reject,consumed KS=0.253 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,2546,0x0048,IN,2798,1500,1356,144,0,0,100,100,460,0,100,-,-,0.070,0aae7fa0044e,e531069fb1f2,USEFUL,accept,,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x0049,IN,150,150,0,150,0,0,1,1,1500,0,100,-,-,1.000,550fcd52c5c5,d7b7fc65329f,STUB,insufficient,n=150 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2529,2546,0x0049,IN,150,150,44,106,0,0,1,100,6,0,1,-,-,0.293,9c3e9314f489,e531069fb1f2,STUB,insufficient,n=150 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2546,0x004A,OUT,1,1,0,0,1,0,17,17,-,-,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [CharacterId:Int64]:1,-,-,34302ed561a6,d7b7fc65329f,STUB,reject,over_read=1; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
